Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Chowdeswari Ward,13.121709445639,77.58042209477,Nite Mart,13.12220576635758,77.57628993298533,Department Store
Atturu,13.1028048689685,77.560037759808,Axis Bank ATM,13.10235,77.56031,ATM
Atturu,13.1028048689685,77.560037759808,LG Brand Shop,13.102462,77.559921,Electronics Store
Yelahanka Satellite Town,13.0909866591769,77.5839254307448,Kanti Sweets,13.093498229269551,77.58242890586968,Dessert Shop
Yelahanka Satellite Town,13.0909866591769,77.5839254307448,Vishwa Bakery,13.089937,77.583161,Café
Yelahanka Satellite Town,13.0909866591769,77.5839254307448,Shri Shiva Tiffin Centre,13.09402084350586,77.58128356933594,Breakfast Spot
Yelahanka Satellite Town,13.0909866591769,77.5839254307448,Grub,13.0929275192841,77.58777934980351,Pizza Place
Vijnanapura,13.0060632642652,77.6695653043393,Axis Bank ATM,13.002539634705,77.66764831543,ATM
Basavanapura,13.016847032689,77.7154564678998,Milou Kids Wear,13.017598374825546,77.71983172537946,Kids Store
Hudi,13.022375521429,77.7054933252136,Purvi Restaurant,13.019402665249341,77.70734960125455,Indian Restaurant
Hudi,13.022375521429,77.7054933252136,Domino's Pizza,13.022,77.709,Pizza Place
Hudi,13.022375521429,77.7054933252136,Cafe Coffee Day,13.020087755467804,77.70907135674662,Café
Hudi,13.022375521429,77.7054933252136,bistro tokyo,13.025338759828246,77.70698547363281,Korean Restaurant
Devasandra,13.0017973536303,77.6891215903739,United Colors of Benetton,13.003178,77.688961,Clothing Store
Devasandra,13.0017973536303,77.6891215903739,Just Bake,13.004016876220703,77.68777465820312,Bakery
Devasandra,13.0017973536303,77.6891215903739,Benelli Whitefield,12.999994,77.68592,Motorcycle Shop
Devasandra,13.0017973536303,77.6891215903739,United Colors of Benetton,13.0049005,77.6920846,Clothing Store
A Narayanapura,12.9944744122469,77.6725826643836,MILTECH SIMULATORS INDIA PRIVATE LIMITED,12.993852961834985,77.67630100250244,Electronics Store
A Narayanapura,12.9944744122469,77.6725826643836,Tin Factory,12.996619261750476,77.66898893024967,Bus Station
A Narayanapura,12.9944744122469,77.6725826643836,Tin Factory Bus Stop,12.996921170948585,77.66917906078648,Bus Stop
A Narayanapura,12.9944744122469,77.6725826643836,Krishnarajapuram Fish Market,12.9978944454342,77.6749945990741,Fish Market
A Narayanapura,12.9944744122469,77.6725826643836,Pushpanjali Theater,12.998015206328951,77.67524409731054,Movie Theater
Vijnana Nagar,12.9784929770063,77.6817701253513,McDonald's,12.97675768853334,77.67914927701348,Fast Food Restaurant
Vijnana Nagar,12.9784929770063,77.6817701253513,Kaggadasapura,12.979404953950741,77.6794981956482,Neighborhood
Vijnana Nagar,12.9784929770063,77.6817701253513,New City Supermarket,12.981500726293229,77.68253212649032,Convenience Store
Vijnana Nagar,12.9784929770063,77.6817701253513,American Bite,12.977247494798101,77.67815397287937,American Restaurant
Vijnana Nagar,12.9784929770063,77.6817701253513,Madurai Idly Dosa Shop,12.975294229773157,77.67883131944868,Indian Restaurant
Kuvempu Nagar,13.0720798190444,77.5418693523628,Singapura Layout,13.07569741591855,77.540532648973,Outdoors & Recreation
Thanisandra,13.0565248615012,77.6224107410182,Ahalya Sports Arena,13.059601,77.62138,Soccer Field
Byatarayanapura,13.0610706104047,77.5973709782568,Sanjay Dhaba,13.058611505214355,77.59376660832271,Indian Restaurant
Byatarayanapura,13.0610706104047,77.5973709782568,Print Central,13.062902496794939,77.59633549220462,Print Shop
Byatarayanapura,13.0610706104047,77.5973709782568,Gupta Caterers,13.058639102708293,77.60115623474121,Restaurant
Ullalu,12.9467161449535,77.4846181877041,State Bank of India ATM,12.95046,77.48702,ATM
Kengeri,12.9150685525484,77.4775276168771,Cafe Coffee Day,12.915288335289906,77.48176574707031,Café
Kengeri,12.9150685525484,77.4775276168771,Robin Theatre,12.915958574219621,77.47914586947542,Movie Theater
Herohalli,12.9828072657752,77.4871585444258,Chickpet Donne Briyani House,12.984418,77.486119,Fried Chicken Joint
Herohalli,12.9828072657752,77.4871585444258,Govindaraju Catering Service,12.986284066833651,77.4891471862793,Restaurant
Jalahalli,13.046443698847,77.539338786534,Basketball Court HMT Road,13.0470247789474,77.54249768901639,Basketball Court
Jalahalli,13.046443698847,77.539338786534,Mathulla Stadium,13.047203438791886,77.54271602470114,Soccer Field
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Kaapi Katte,12.916458034417012,77.52056681279288,Café
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Cafe Coffee Day,12.920845861020364,77.520570258593,Café
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Kanti Sweets,12.914869628690989,77.52076814881913,Bakery
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Just Bake,12.917149931022454,77.52024764451502,Bakery
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Sugarcane Express,12.916364286260771,77.52056121335711,Juice Bar
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Kabbu,12.916316814908576,77.52058361109852,Juice Bar
Rajarajeshwari Nagar,12.9187572603313,77.5221415116967,Smart Supermarket,12.914333353172989,77.52231382331074,Department Store
J P Park,13.0366283169315,77.5524237413753,Jp park,13.038751321222442,77.5551380739094,Park
J P Park,13.0366283169315,77.5524237413753,Tiny Forks,13.037360191345215,77.54960632324219,Chinese Restaurant
J P Park,13.0366283169315,77.5524237413753,State Bank of India ATM,13.0339132,77.5500089,ATM
J P Park,13.0366283169315,77.5524237413753,Jayaprakash Narayan Park (Jayaprakash Narayana Park),13.032764652107012,77.5539905328487,Park
Yeshwanthpura,13.0260290008921,77.5538567686232,New Sagar Fast Food,13.0249927983798,77.5578641371019,Fast Food Restaurant
HMT Ward,13.0319047414786,77.5317054301638,Cafe Coffee Day,13.03380019886779,77.53108206734315,Coffee Shop
HMT Ward,13.0319047414786,77.5317054301638,McDonald's,13.033423149236361,77.53113789181491,Fast Food Restaurant
HMT Ward,13.0319047414786,77.5317054301638,Metro Peenya,13.032662,77.533424,Train Station
HMT Ward,13.0319047414786,77.5317054301638,Masala mantra,13.035397315892979,77.53348397799357,Indian Restaurant
HMT Ward,13.0319047414786,77.5317054301638,MORE Supermarket,13.034901224038745,77.53454214631073,Department Store
Lakshmi Devi Nagar,13.0206027348153,77.5324717737587,Udupi Ruchi Grand,13.022095,77.53348,Multicuisine Indian Restaurant
Lakshmi Devi Nagar,13.0206027348153,77.5324717737587,State Bank of India ATM,13.0214464,77.5327317,ATM
Laggere,13.0076873581854,77.5238999866999,State Bank of India ATM,13.0092029,77.5220058,ATM
Laggere,13.0076873581854,77.5238999866999,Axis Bank ATM,13.00625,77.52166,ATM
Laggere,13.0076873581854,77.5238999866999,Axis Bank ATM,13.007,77.52709,ATM
Laggere,13.0076873581854,77.5238999866999,State Bank of India ATM,13.0050823,77.5214706,ATM
Laggere,13.0076873581854,77.5238999866999,PHD (Pizza Hut Delivery),13.0068403920208,77.52785704462075,Pizza Place
Kottegepalya,12.9824564568696,77.5140904058987,Coffee Day Drive In,12.980420423569221,77.51039778399134,Café
Kottegepalya,12.9824564568696,77.5140904058987,Shubh Family Restaurant,12.980059623718262,77.51042175292969,Indian Restaurant
Kottegepalya,12.9824564568696,77.5140904058987,Durga Sri Grand,12.978024260819527,77.51487764416152,Breakfast Spot
Mallasandra,13.0544363601233,77.5151259164154,Axis Bank ATM,13.051727294922,77.513946533203,ATM
T Dasarahalli,13.045358023191,77.5147357511792,soundarya paradise,13.0459844204828,77.51588558844014,Indian Restaurant
T Dasarahalli,13.045358023191,77.5147357511792,Dasarahalli metro station,13.043328,77.512654,Metro Station
T Dasarahalli,13.045358023191,77.5147357511792,Agarwal Bhavan,13.042017,77.515492,Karnataka Restaurant
T Dasarahalli,13.045358023191,77.5147357511792,The Golden Palms Hotel & Spa,13.04172055499885,77.5140040852439,Resort
T Dasarahalli,13.045358023191,77.5147357511792,123 varieties of dosa,13.041823881062063,77.51592478609314,Indian Restaurant
T Dasarahalli,13.045358023191,77.5147357511792,Adyar Ananda Bhavan,13.043581,77.510625,Indian Sweet Shop
Peenya Industrial Area,13.0209017997376,77.5086112760292,Appaji Mane,13.022556,77.509753,Restaurant
Peenya Industrial Area,13.0209017997376,77.5086112760292,Fabricspa,13.02246,77.51218,Dry Cleaner
Rajagopal Nagar,13.0061996149424,77.5122492470683,State Bank of India ATM,13.0079735,77.5115681,ATM
Vrisabhavathi Nagar,12.9897724158581,77.5258790256208,Shlok @ Basaveshwar Nagar,12.989698183116714,77.52821538499235,Hotel
Vrisabhavathi Nagar,12.9897724158581,77.5258790256208,Axis Bank ATM,12.98729038,77.52684784,ATM
Vrisabhavathi Nagar,12.9897724158581,77.5258790256208,Sri veerabhadreshwara Steel Traders,12.986046708623645,77.52656365045685,Home Service
Nandini Layout,13.013449936266,77.5341416116112,Anand Sagar,13.012730951279897,77.5331704447496,Vegetarian / Vegan Restaurant
Nandini Layout,13.013449936266,77.5341416116112,Nandini Layout Central Park,13.011391891675443,77.53724071088132,Park
Nandini Layout,13.013449936266,77.5341416116112,Vijaynagar Eaters street,13.017497351488581,77.5340998443493,Diner
Nandini Layout,13.013449936266,77.5341416116112,Maarish Food Joint,13.017123222351074,77.5317153930664,Indian Restaurant
Marappana Palya,13.0174803547776,77.5462421542391,APMC Yard,13.021780191174267,77.54522965402538,Miscellaneous Shop
Marappana Palya,13.0174803547776,77.5462421542391,Lucky Break,13.017412149921018,77.54787399575068,Smoke Shop
Marappana Palya,13.0174803547776,77.5462421542391,Bangarpet Chats,13.013477638871429,77.54627651664502,Snack Place
Marappana Palya,13.0174803547776,77.5462421542391,Swimming Pool Mahalakshmi Layout,13.015598508777279,77.54252008243701,Pool
Nagapura,13.0041261575396,77.5481305165233,Aramane Veg,13.004322132166632,77.5492211158964,Fast Food Restaurant
Nagapura,13.0041261575396,77.5481305165233,19th main smokin adda,13.004081825582746,77.5496017809473,Food & Drink Shop
Nagapura,13.0041261575396,77.5481305165233,First Block Food Adda,13.004928307864574,77.54967455500285,Food Truck
Nagapura,13.0041261575396,77.5481305165233,New Sagar Fast Food,13.004091034161306,77.55071904005804,Vegetarian / Vegan Restaurant
Nagapura,13.0041261575396,77.5481305165233,Mahalakshmi Metro Station,13.007766287922427,77.54868930229088,Light Rail Station
Nagapura,13.0041261575396,77.5481305165233,Sree Ganesha Fruit Juice Centre,13.004007,77.551934,Juice Bar
Nagapura,13.0041261575396,77.5481305165233,Sri Mahalakhsmi Refreshments,13.008109461493904,77.54606938416522,Asian Restaurant
Mahalakshimpuram,13.0073496521638,77.540042587153,Baskin-Robbins,13.00547999632939,77.53946333940205,Ice Cream Shop
Mahalakshimpuram,13.0073496521638,77.540042587153,Just Bake,13.008985070191187,77.53927357100073,Bakery
Mahalakshimpuram,13.0073496521638,77.540042587153,Chapati Mane,13.007243415290079,77.53920014158571,Breakfast Spot
Mahalakshimpuram,13.0073496521638,77.540042587153,Perfect Davengere Benne Dosa,13.008733,77.54327,Indian Restaurant
Mahalakshimpuram,13.0073496521638,77.540042587153,Masala Puri Stall,13.010556490714427,77.5424640988738,Food Truck
Mahalakshimpuram,13.0073496521638,77.540042587153,Nilgiris,13.010557033289647,77.5424864923033,Bakery
Mahalakshimpuram,13.0073496521638,77.540042587153,Mahalaksmi Layout Park,13.0105671645428,77.5424640988738,Park
Mahalakshimpuram,13.0073496521638,77.540042587153,Mahalakshmi Layout Bus Stop,13.010560748786151,77.54249305588685,Bus Line
Shakthi Ganapathi Nagar,12.9950480331202,77.5315839709294,ibaco,12.998421930332052,77.53429580112672,Ice Cream Shop
Shankar Matt,12.9999842826119,77.5344077697553,Ram Bhavan Chats,13.000559236374249,77.53615457433654,Snack Place
Shankar Matt,12.9999842826119,77.5344077697553,Sambhav moorthy park,12.997490967394437,77.53785610198975,Park
Aramane Nagara,13.0153491711673,77.5770224615771,Nikki's Pub and Restaurant,13.014261970251829,77.57379378261672,Pub
Aramane Nagara,13.0153491711673,77.5770224615771,Nikki's Kabab Corner,13.01440976814205,77.57362587814941,Indian Restaurant
Aramane Nagara,13.0153491711673,77.5770224615771,Scotch Yard,13.014583326328488,77.57339640830791,Liquor Store
Aramane Nagara,13.0153491711673,77.5770224615771,Sheraton Bangalore Hotel,13.012433729732718,77.57936806950032,Hotel
Mattikere,13.0325895561164,77.5610338494586,Biriyani Paradise,13.030652439711085,77.5622161145674,Indian Restaurant
Mattikere,13.0325895561164,77.5610338494586,Cafe Coffee Day,13.031717399707885,77.55940591512328,Café
Mattikere,13.0325895561164,77.5610338494586,New Agarwal Bhavan,13.030533465479458,77.56019532061102,Diner
Mattikere,13.0325895561164,77.5610338494586,Ammi's Biryani,13.034207624434407,77.56067409669087,Indian Restaurant
Mattikere,13.0325895561164,77.5610338494586,Food Campus,13.031899310259977,77.55925793054259,American Restaurant
Mattikere,13.0325895561164,77.5610338494586,Polar Bear,13.034556320074296,77.56099874888841,Ice Cream Shop
Mattikere,13.0325895561164,77.5610338494586,New Bengal Sweets,13.032352573277473,77.55847987125644,Dessert Shop
Mattikere,13.0325895561164,77.5610338494586,Msrec Bus St,13.029881376224626,77.5617767908879,Bus Station
Mattikere,13.0325895561164,77.5610338494586,Thalassery Restaurant,13.02995294340458,77.56211592726794,Kerala Restaurant
Mattikere,13.0325895561164,77.5610338494586,"Mathikere ,Bengaluru",13.033744896139341,77.5583175416675,Bus Station
Mattikere,13.0325895561164,77.5610338494586,tasty hot,13.029764955882323,77.56191112853422,Fast Food Restaurant
Mattikere,13.0325895561164,77.5610338494586,Ottupura,13.03375137492506,77.56410528755131,Fast Food Restaurant
Mattikere,13.0325895561164,77.5610338494586,Goli VadaPav,13.03409804151475,77.55784928798676,Burger Joint
Mattikere,13.0325895561164,77.5610338494586,international fitness centre,13.034829709730193,77.55785465240479,Gym
Mattikere,13.0325895561164,77.5610338494586,Sri Ayyappa Bakery and Sweets,13.033959296878352,77.55692933431301,Bakery
Malleswaram,13.0140735271848,77.5616732070745,Cafe Coffee Day,13.009927892527287,77.56249642021322,Café
Malleswaram,13.0140735271848,77.5616732070745,Juice Center,13.01734126300219,77.56278991670966,Juice Bar
Malleswaram,13.0140735271848,77.5616732070745,Nesara Restaurant,13.01662214983945,77.56492808623015,Indian Restaurant
Malleswaram,13.0140735271848,77.5616732070745,Kaati Zone,13.009974715266045,77.56256042491354,Indian Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Chung Wah,13.003701281404263,77.57866302814473,Chinese Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Fitness One,13.00122078478031,77.5771036559679,Gym
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Namdhari's Fresh,13.00341636761803,77.57842728791519,Department Store
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Godrej Nature's Basket,13.00546570910896,77.58071527104575,Department Store
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Cafe Coffee Day,13.00518093167234,77.58090046759425,Coffee Shop
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Angadi Galleria,13.005689433815105,77.58002845878543,Women's Store
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Sattvam,13.005504044819334,77.5807056336056,Indian Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Good Food Store,13.003748362327105,77.57829912613018,Gourmet Shop
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Aubree,13.004373552479356,77.57844463733994,Dessert Shop
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Kaya Clinic,13.003888709898911,77.57853984832764,Spa
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Swadhista Hotel,13.005548531412263,77.57880867093978,Indian Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Pakwan,13.004522214719564,77.57711823977445,Vegetarian / Vegan Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,North Wind,12.998151229834168,77.581486262767,Indian Restaurant
Rajamahal Guttahalli,13.0013721395302,77.5790601846204,Snap Fitness,13.005502398830485,77.58067973948855,Gym
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Asha Sweet Center,12.999370572624446,77.57132224515472,Snack Place
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Shri Sagar (Formerly CTR),12.998309485708504,77.56945976452197,Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Veena Stores,13.00564208436113,77.56920735021443,South Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Sai Shakti Veg,12.99922045228025,77.56798496638436,Vegetarian / Vegan Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Hotel Janatha,12.999216933608858,77.57121001217656,Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Iyer Mess,12.998894906321036,77.57012501323105,Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,CTR,12.998255692519006,77.56955691708252,Breakfast Spot
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Mad Over Donuts,13.002717893536188,77.57006406784058,Donut Shop
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Amrith Ice creams,13.001859955880118,77.56734047512491,Ice Cream Shop
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,"Cafe Coffee Day, Sampige Road",13.004053,77.571103,Coffee Shop
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Malleswaram Market,13.003273257632813,77.57119657714844,Flea Market
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Polar Bear,13.004459641223235,77.57080631784352,Ice Cream Shop
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Vasudev Adiga's Sampige,13.005477332486159,77.5712143560557,Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,1947,13.005496262134418,77.56905434961033,Vegetarian / Vegan Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,ccd malleswaram,13.00406,77.57110213149593,Coffee Shop
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,chungs chinese,13.006520180215697,77.56927244203821,Chinese Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Maiyas,13.001957972257731,77.57064991381596,Vegetarian / Vegan Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,G. K. Vale (GK Vale),13.004895210266113,77.56922912597656,Camera Store
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Food Camp,13.000975247148876,77.572331351764,Indian Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,The Donut Baker,13.004452187805247,77.5711856384457,American Restaurant
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Ganesh Stores,12.999127507209778,77.56727457046509,Department Store
Kadu Malleshwar Ward,13.0023854255042,77.5684910900638,Heritage Fresh Malleshwaram,13.0067209777916,77.56908116930826,Department Store
Subramanya Nagar,13.0070401322849,77.5571089856109,1522 - The Pub,13.007842516912136,77.55735525290685,Pub
Subramanya Nagar,13.0070401322849,77.5571089856109,"PVR Gold Class, Orion",13.010923124966338,77.55501011161395,Multiplex
Subramanya Nagar,13.0070401322849,77.5571089856109,PVR Cinemas,13.010800728380858,77.55500467509675,Multiplex
Subramanya Nagar,13.0070401322849,77.5571089856109,Pvr Gold Class,13.010713669809526,77.55502611919496,Movie Theater
Subramanya Nagar,13.0070401322849,77.5571089856109,Zara,13.010861157628172,77.55503606553525,Clothing Store
Subramanya Nagar,13.0070401322849,77.5571089856109,Imagine,13.010891529457945,77.55501346342787,Electronics Store
Subramanya Nagar,13.0070401322849,77.5571089856109,Landmark,13.010879871072403,77.55505904146673,Bookstore
Subramanya Nagar,13.0070401322849,77.5571089856109,The Studio Bar,13.010935035196486,77.55501700952307,Lounge
Subramanya Nagar,13.0070401322849,77.5571089856109,Food Court,13.010746237623888,77.55517244338988,Food Court
Subramanya Nagar,13.0070401322849,77.5571089856109,Berries & Barrels,13.011418632310654,77.55669800813433,Café
Subramanya Nagar,13.0070401322849,77.5571089856109,Cafe Coffee Day,13.011063510968768,77.55505391648342,Café
Subramanya Nagar,13.0070401322849,77.5571089856109,Sbarro,13.007927829992974,77.55611207526279,Italian Restaurant
Subramanya Nagar,13.0070401322849,77.5571089856109,Fastrack Store,13.009021725929378,77.55586017916285,Clothing Store
Subramanya Nagar,13.0070401322849,77.5571089856109,Mr Hong,13.010868444429585,77.5550923041883,Asian Restaurant
Subramanya Nagar,13.0070401322849,77.5571089856109,Hypercity,13.010736,77.557728,Supermarket
Subramanya Nagar,13.0070401322849,77.5571089856109,Mainland China,13.010920515576789,77.55564746646502,Chinese Restaurant
Subramanya Nagar,13.0070401322849,77.5571089856109,Louis Philippe Orion Mall,13.011107,77.5563,Men's Store
Gayithri Nagar,12.9974360955686,77.5605137788374,Albek,12.996487384978787,77.56150245666504,Indian Restaurant
Gayithri Nagar,12.9974360955686,77.5605137788374,Devaiah Park,12.997146938454334,77.56300261600818,Park
Gayithri Nagar,12.9974360955686,77.5605137788374,Metro Srirampura,12.99651890735885,77.5634141552743,Light Rail Station
Gayithri Nagar,12.9974360955686,77.5605137788374,Kuvempu Road Metro Station,12.998468243286805,77.5573217908563,Light Rail Station
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,BBMP Park,13.039978893249698,77.57090908547546,Park
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,Sri Krishna Bhavan Sweets,13.038363684040574,77.57410165056588,Snack Place
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,Hunan,13.034177957710094,77.56917870939733,Chinese Restaurant
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,Foodworld,13.038251947033295,77.57413518759883,Department Store
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,Fitness Studio,13.037272702014187,77.57448915418277,Gym
Radhakrishna Temple Ward,13.0383051456651,77.5705716890458,Reliance Fresh,13.034183619735295,77.5692907224149,Department Store
Sanjaya Nagar,13.0393013347298,77.5777997091635,Sri Krishna Bhavan Sweets,13.038363684040574,77.57410165056588,Snack Place
Sanjaya Nagar,13.0393013347298,77.5777997091635,Raja Fancy Store,13.036435689176304,77.57489075234022,Cosmetics Shop
Sanjaya Nagar,13.0393013347298,77.5777997091635,MRP Liquor Mart,13.036360933649203,77.57471165596876,Bar
Ganga Nagar,13.0325549216468,77.5863604495174,Moto Store & Café,13.032086449000772,77.59002006014283,Motorcycle Shop
Ganga Nagar,13.0325549216468,77.5863604495174,Cafe Coffee Day,13.028160484683115,77.58617225724288,Café
Ganga Nagar,13.0325549216468,77.5863604495174,Ganganahalli,13.030684508006496,77.58610050153331,Flea Market
Ganga Nagar,13.0325549216468,77.5863604495174,International Flower Auction Bangalore Limited,13.035628397769242,77.58930148400884,Garden Center
Ganga Nagar,13.0325549216468,77.5863604495174,Pharmacy Baptist Hospital,13.035528092641199,77.58955330570555,Pharmacy
Hebbala,13.0340544601812,77.5930187449416,Moto Store & Café,13.032086449000772,77.59002006014283,Motorcycle Shop
Hebbala,13.0340544601812,77.5930187449416,Domino's Pizza,13.035,77.597,Pizza Place
Hebbala,13.0340544601812,77.5930187449416,Saaga - The Royal Senate Hotel,13.036497754551151,77.58952450942643,Indian Restaurant
Hebbala,13.0340544601812,77.5930187449416,BDA PARK,13.035112166114356,77.59422444812937,Park
Hebbala,13.0340544601812,77.5930187449416,City Pearl,13.035153676781324,77.59419791632845,Market
Hebbala,13.0340544601812,77.5930187449416,CityPearl SuperMarket,13.035202648248022,77.5956751982175,Department Store
Hebbala,13.0340544601812,77.5930187449416,Pharmacy Baptist Hospital,13.035528092641199,77.58955330570555,Pharmacy
Hebbala,13.0340544601812,77.5930187449416,International Flower Auction Bangalore Limited,13.035628397769242,77.58930148400884,Garden Center
Hebbala,13.0340544601812,77.5930187449416,The Royal Senate,13.036517968741924,77.58946571544584,Hotel
Hebbala,13.0340544601812,77.5930187449416,kabab studio - coraltree,13.034889050294924,77.59747700829202,Indian Restaurant
Vishwanath Nagenahalli,13.0351744765503,77.603740582364,ashirvad fast food,13.035034537965572,77.60263047394602,Asian Restaurant
Vishwanath Nagenahalli,13.0351744765503,77.603740582364,Skin Solution Store,13.037187,77.60510899999997,Business Service
Vishwanath Nagenahalli,13.0351744765503,77.603740582364,Al Khair,13.037428,77.605156,Indian Restaurant
Vishwanath Nagenahalli,13.0351744765503,77.603740582364,Golden Multi Gym,13.032853946370293,77.6015841324294,Gym / Fitness Center
Manorayanapalya,13.0267426995105,77.5973052921654,Calcutta Victoria Chat House,13.026284897497508,77.59449228111632,Fast Food Restaurant
Manorayanapalya,13.0267426995105,77.5973052921654,Kabab Manor,13.027214044775668,77.59344248062042,Snack Place
Manorayanapalya,13.0267426995105,77.5973052921654,Ample Technologies Pvt. Ltd.,13.028311099741977,77.5958430699363,Electronics Store
Manorayanapalya,13.0267426995105,77.5973052921654,Satya's Kitchen,13.028636592586526,77.59358704090118,Indian Restaurant
Manorayanapalya,13.0267426995105,77.5973052921654,Olive Planet,13.025386945880788,77.59319066759464,Outdoor Supply Store
Gangenahalli,13.017774892654,77.5888153931365,Domino's Pizza,13.018696279538636,77.59217221807344,Pizza Place
Gangenahalli,13.017774892654,77.5888153931365,Kudla,13.017689153700486,77.59185446771075,Indian Restaurant
Gangenahalli,13.017774892654,77.5888153931365,Kabab Studio,13.017652931944946,77.59185413477732,Indian Restaurant
Gangenahalli,13.017774892654,77.5888153931365,Hotel Nandhini,13.01735351503934,77.59172768421071,Indian Restaurant
Gangenahalli,13.017774892654,77.5888153931365,Adigas,13.016846956995328,77.59159957894036,Vegetarian / Vegan Restaurant
Gangenahalli,13.017774892654,77.5888153931365,KFC,13.019473035678208,77.59228255229047,Fast Food Restaurant
Gangenahalli,13.017774892654,77.5888153931365,Four Seasons Hotel,13.019392,77.58462,Hotel
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Big Mataka,13.020412423777554,77.59317388003961,Bistro
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Domino's Pizza,13.018696279538636,77.59217221807344,Pizza Place
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Kudla,13.017689153700486,77.59185446771075,Indian Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Kabab Studio,13.017652931944946,77.59185413477732,Indian Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Hotel Nandhini,13.01735351503934,77.59172768421071,Indian Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,KFC,13.019473035678208,77.59228255229047,Fast Food Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Adigas,13.016846956995328,77.59159957894036,Vegetarian / Vegan Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Coraltree,13.01775273,77.591862,Hotel
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,RT Nagar Park,13.021314403632767,77.59709000587463,Park
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Empire,13.016923067535611,77.59163101312934,Indian Restaurant
Jayachamarajendra Nagar,13.0171716167441,77.5959757654137,Radhakrishna theater,13.013385201023027,77.59377783071245,Movie Theater
Kushal Nagar,13.016273310793,77.6150174090356,kennal,13.013537,77.616883,Pet Store
Kaval Bairasandra,13.0263505691114,77.6085689953968,Lulu Provision Stores,13.025650784017648,77.60888328121447,Department Store
Kaval Bairasandra,13.0263505691114,77.6085689953968,New Chithra Bakery,13.02551105107297,77.60881120959299,Bakery
Kaval Bairasandra,13.0263505691114,77.6085689953968,Anand Vihar,13.026297302895047,77.60663669718001,Indian Restaurant
Kaval Bairasandra,13.0263505691114,77.6085689953968,Aswini Medicals,13.026756009073013,77.60650241267322,Pharmacy
